,budget,popularity,revenue,vote_average,vote_count,title,genre,production_company,Cluster
267,130000000,44.490453,211643158.0,6.6,1157.0,Kingdom of Heaven,Drama,Studio Babelsberg,3
268,133000000,30.475297,300135367.0,5.8,959.0,Stuart Little,Animation,Columbia Pictures Corporation,4
269,105000000,62.479574,267045765.0,6.7,1247.0,The Princess and the Frog,Romance,Walt Disney Pictures,3
270,108000000,167.93287,630161890.0,7.6,7268.0,The Martian,Drama,Twentieth Century Fox Film Corporation,1
271,126000000,37.68056,162949164.0,6.5,1770.0,The Island,Action,DreamWorks SKG,1
272,90000000,1.004579,10372291.0,3.7,16.0,Town & Country,Comedy,New Line Cinema,1
273,90000000,52.995628,237202299.0,6.1,1485.0,Gone in Sixty Seconds,Action,Jerry Bruckheimer Films,1
274,103000000,95.301296,457640427.0,7.9,5439.0,Gladiator,Action,DreamWorks SKG,1
275,102000000,65.948959,358372926.0,7.1,2608.0,Minority Report,Action,DreamWorks SKG,2
276,100000000,132.397737,876688482.0,7.4,5815.0,Harry Potter and the Chamber of Secrets,Adventure,1492 Pictures,3
277,150000000,88.935165,599045960.0,7.3,3855.0,Casino Royale,Adventure,Eon Productions,3
278,100000000,51.188633,362211740.0,5.6,1243.0,Planet of the Apes,Thriller,Twentieth Century Fox Film Corporation,3
279,100000000,101.74155,520000000.0,7.7,4185.0,Terminator 2: Judgment Day,Action,Lightstorm Entertainment,4
280,80000000,33.691694,214104620.0,6.5,1344.0,Public Enemies,History,Universal Pictures,1
281,100000000,42.361215,266465037.0,7.4,1502.0,American Gangster,Drama,Imagine Entertainment,3
282,115000000,38.729418,378882411.0,6.8,1116.0,True Lies,Action,Twentieth Century Fox Film Corporation,4
283,100000000,40.597856,150166126.0,6.2,954.0,The Taking of Pelham 1 2 3,Thriller,Columbia Pictures,4
284,100000000,32.389353,310650585.0,5.4,1060.0,Little Fockers,Comedy,Paramount Pictures,3
285,100000000,24.399642,170432927.0,6.1,1383.0,The Other Guys,Action,Columbia Pictures,3
286,100000000,24.507987,242295562.0,5.6,543.0,Eraser,Action,Kopelson Entertainment,3
287,100000000,82.121691,425368238.0,7.8,10099.0,Django Unchained,Drama,Columbia Pictures,4
288,100000000,46.727941,100138851.0,6.8,1129.0,The Hunchback of Notre Dame,Drama,Walt Disney Pictures,0
289,100000000,51.113717,169327687.0,7.2,1490.0,The Emperor's New Groove,Adventure,Walt Disney Pictures,2
290,100000000,53.732892,312573423.0,6.1,2896.0,The Expendables 2,Action,Nu Image Films,4
291,100000000,58.849256,347451894.0,6.4,1926.0,National Treasure,Adventure,Walt Disney Pictures,4
292,100000000,30.863434,249288105.0,4.9,967.0,Eragon,Fantasy,Ingenious Film Partners,3
293,100000000,31.586215,100086793.0,6.4,572.0,Where the Wild Things Are,Family,Village Roadshow Pictures,3
294,100000000,36.711378,268426634.0,6.4,1121.0,Epic,Animation,Blue Sky Studios,3
295,100000000,41.426678,278731369.0,6.0,1699.0,The Tourist,Action,Columbia Pictures,3
296,100000000,20.652943,211989043.0,5.5,482.0,End of Days,Action,Beacon Communications,1
297,100000000,52.792678,170877916.0,7.3,2281.0,Blood Diamond,Drama,Bedford Falls Productions,4
298,100000000,95.007934,392000694.0,7.9,6571.0,The Wolf of Wall Street,Crime,Paramount Pictures,3
299,100000000,48.205606,336529144.0,5.2,1498.0,Batman Forever,Action,Warner Bros.,3
300,105000000,58.782359,121214377.0,6.7,1560.0,Starship Troopers,Adventure,TriStar Pictures,4
301,102000000,73.872343,130482868.0,6.6,2977.0,Cloud Atlas,Drama,Anarchos Productions,4
302,80000000,37.321848,140073390.0,6.5,703.0,Legend of the Guardians: The Owls of Ga'Hoole,Animation,Village Roadshow Pictures,3
303,100000000,32.271938,82102379.0,4.2,808.0,Catwoman,Action,Village Roadshow Pictures,4
304,100000000,76.842247,243400000.0,5.6,1680.0,Hercules,Action,Paramount Pictures,3
305,140000000,38.924136,109578115.0,7.2,948.0,Treasure Planet,Adventure,Walt Disney Pictures,3
306,100000000,19.38841,68688831.0,5.3,381.0,Land of the Lost,Adventure,Universal Pictures,4
307,90000000,61.025639,206172544.0,6.1,1795.0,The Expendables 3,Action,Davis-Films,3
308,105000000,33.507289,133718711.0,5.5,783.0,Point Break,Action,Studio Babelsberg,2
309,84000000,17.815595,0.0,3.6,338.0,Son of the Mask,Fantasy,New Line Cinema,4
310,100000000,50.767332,93820758.0,6.5,1276.0,In the Heart of the Sea,Thriller,Imagine Entertainment,4
311,100000000,12.092241,7103973.0,4.4,142.0,The Adventures of Pluto Nash,Action,Village Roadshow Pictures,4
312,100000000,30.254021,94882889.0,6.4,717.0,Green Zone,War,Universal Pictures,3
313,99000000,34.308098,246233113.0,6.5,604.0,The Peanuts Movie,Animation,Blue Sky Studios,3
314,10000000,3.091077,13835130.0,7.1,73.0,The Spanish Prisoner,Crime,Jean Doumanian Productions,1
315,98000000,41.862983,433013274.0,6.0,2206.0,The Mummy Returns,Adventure,Universal Pictures,3
316,100000000,46.160048,193772504.0,7.1,1910.0,Gangs of New York,Drama,Miramax Films,0
317,94000000,12.516546,95311434.0,7.1,187.0,The Flowers of War,Drama,Beijing New Picture Film Co. Ltd.,3
318,85000000,23.230851,149044513.0,5.9,601.0,Surf's Up,Animation,Columbia Pictures,3
319,90000000,19.224754,102000000.0,5.4,334.0,The Stepford Wives,Action,Paramount Pictures,3
320,92000000,44.455166,172989651.0,7.2,1811.0,Black Hawk Down,Action,Jerry Bruckheimer Films,1
321,0,16.460356,104907746.0,5.6,578.0,The Campaign,Comedy,Everyman Pictures,4
322,90000000,109.528572,263920180.0,7.3,3885.0,The Fifth Element,Adventure,Columbia Pictures,3
323,100000000,18.325897,288347692.0,5.4,426.0,Sex and the City 2,Comedy,New Line Cinema,1
324,95000000,37.054554,76432727.0,7.0,858.0,The Road to El Dorado,Adventure,DreamWorks SKG,4
325,95000000,65.229868,877244782.0,6.2,2672.0,Ice Age: Continental Drift,Animation,Blue Sky Studios,0
326,95000000,101.187052,543514353.0,6.7,2374.0,Cinderella,Romance,Walt Disney Pictures,4
327,65000000,29.257137,93525586.0,6.6,1065.0,The Lovely Bones,Fantasy,WingNut Films,1
328,94000000,85.688789,940335536.0,7.6,6122.0,Finding Nemo,Animation,Pixar Animation Studios,3
329,94000000,123.630332,1118888979.0,8.1,8064.0,The Lord of the Rings: The Return of the King,Adventure,WingNut Films,1
330,79000000,106.914973,926287400.0,8.0,7487.0,The Lord of the Rings: The Two Towers,Adventure,WingNut Films,4
331,95000000,63.628459,114178613.0,5.2,957.0,Seventh Son,Adventure,Legendary Pictures,1
332,115000000,41.498631,274703340.0,5.7,2192.0,Lara Croft: Tomb Raider,Adventure,Paramount Pictures,3
333,100000000,58.991388,103039258.0,5.9,2295.0,Transcendence,Thriller,Alcon Entertainment,1
334,93000000,1.859364,368780809.0,5.7,2077.0,Jurassic Park III,Adventure,Universal Studios,3
335,93000000,138.433168,482860185.0,7.0,4347.0,Rise of the Planet of the Apes,Thriller,Ingenious Film Partners,1
336,90000000,21.436682,162839667.0,6.3,572.0,The Spiderwick Chronicles,Adventure,Paramount Pictures,3
337,92000000,65.402595,304654182.0,5.2,3493.0,A Good Day to Die Hard,Action,Ingenious Media,1
338,145000000,10.660441,25819961.0,5.8,106.0,The Alamo,Western,Imagine Entertainment,3
339,92000000,77.817571,631442092.0,7.4,5152.0,The Incredibles,Action,Walt Disney Pictures,1
340,98000000,7.029308,10017322.0,5.7,136.0,Cutthroat Island,Action,Le Studio Canal+,1
341,95000000,61.121717,226497209.0,6.0,2010.0,Percy Jackson & the Olympians: The Lightning Thief,Adventure,Ingenious Film Partners,2
342,90000000,104.121555,589390539.0,6.9,4412.0,Men in Black,Action,Amblin Entertainment,1
343,90000000,73.575118,497366869.0,7.3,3806.0,Toy Story 2,Animation,Pixar Animation Studios,1
344,100000000,37.698465,167805466.0,6.3,1165.0,Unstoppable,Action,Twentieth Century Fox Film Corporation,1
345,90000000,35.814765,347325802.0,6.4,1054.0,Rush Hour 2,Action,New Line Cinema,1
346,100000000,15.835672,155464351.0,6.3,488.0,What Lies Beneath,Drama,DreamWorks SKG,4
347,100000000,46.781182,242988466.0,6.5,1747.0,Cloudy with a Chance of Meatballs,Animation,Columbia Pictures,3
348,90000000,69.457898,886686817.0,6.5,2271.0,Ice Age: Dawn of the Dinosaurs,Animation,Blue Sky Studios,1
349,90000000,43.348022,188133322.0,7.0,3144.0,The Secret Life of Walter Mitty,Adventure,New Line Cinema,3
350,92000000,40.20395,264105545.0,5.6,1232.0,Charlie's Angels,Action,Columbia Pictures,3
351,90000000,63.429157,289847354.0,7.9,4339.0,The Departed,Drama,Vertigo Entertainment,1
352,90000000,67.427755,304320254.0,7.6,2008.0,Mulan,Animation,Walt Disney Pictures,3
353,92000000,43.192048,188072649.0,6.5,1667.0,Tropic Thunder,Action,DreamWorks SKG,0
354,90000000,47.651083,232617430.0,7.2,2434.0,The Girl with the Dragon Tattoo,Thriller,Columbia Pictures,1
355,90000000,51.881077,366101666.0,6.9,2066.0,Die Hard: With a Vengeance,Action,Twentieth Century Fox Film Corporation,4
356,90000000,57.834787,524028679.0,7.0,5766.0,Sherlock Holmes,Action,Village Roadshow Pictures,3
357,100000000,29.608322,94061311.0,5.3,621.0,Ben-Hur,Drama,Paramount Pictures,0
358,120000000,51.548589,186053725.0,6.7,1224.0,Atlantis: The Lost Empire,Animation,Walt Disney Pictures,1
359,0,27.867368,233755553.0,5.8,428.0,Alvin and the Chipmunks: The Road Chip,Adventure,Regency Enterprises,0
360,75000000,38.832842,200276000.0,6.7,1173.0,Valkyrie,Drama,United Artists,3
361,90000000,40.597344,201596308.0,5.5,1048.0,You Don't Mess with the Zohan,Comedy,Columbia Pictures,4
362,88000000,140.849495,243637091.0,5.6,2513.0,Pixels,Action,Columbia Pictures,4
363,100000000,34.035114,235926552.0,6.8,1974.0,A.I. Artificial Intelligence,Drama,DreamWorks SKG,1
364,90000000,16.302378,182290266.0,5.2,466.0,The Haunted Mansion,Thriller,Walt Disney Pictures,1
365,90000000,55.249434,171120329.0,7.2,1308.0,Contact,Drama,Warner Bros.,3
366,95000000,28.200874,190213455.0,5.6,634.0,Hollow Man,Action,Columbia Pictures Corporation,3
367,80000000,18.69984,162944923.0,6.2,392.0,The Interpreter,Crime,Universal Pictures,2
368,90000000,40.262261,174578751.0,5.9,1648.0,Percy Jackson: Sea of Monsters,Adventure,1492 Pictures,4
369,95000000,56.811056,156505388.0,5.5,1418.0,Lara Croft Tomb Raider: The Cradle of Life,Action,Paramount Pictures,3
370,90000000,51.535701,334901337.0,6.7,3235.0,Now You See Me 2,Action,Summit Entertainment,0
371,68000000,20.913852,118063304.0,5.9,302.0,The Saint,Thriller,Paramount Pictures,3
372,92000000,27.166757,143049560.0,6.8,579.0,Spy Game,Action,Universal Pictures,4
373,90000000,16.058284,60874615.0,5.7,369.0,Mission to Mars,Science Fiction,Spyglass Entertainment,0
374,90000000,46.200042,484635760.0,6.5,2166.0,Rio,Animation,Blue Sky Studios,3
375,100000000,24.939295,93700000.0,6.9,963.0,Bicentennial Man,Comedy,Laurence Mark Productions,1
376,90000000,19.836124,0.0,5.2,376.0,Volcano,Science Fiction,Twentieth Century Fox Film Corporation,0
377,90000000,15.350451,140807547.0,5.9,290.0,The Devil's Own,Crime,Columbia Pictures,0
378,100000000,15.625949,35168966.0,6.1,264.0,K-19: The Widowmaker,Drama,Paramount Pictures,3
379,20000000,31.802807,79114085.0,6.6,650.0,Conan the Barbarian,Adventure,Universal Pictures,3
380,88000000,24.100863,108539911.0,7.3,616.0,Cinderella Man,Romance,Miramax Films,1
381,90000000,3.593349,16178959.0,5.4,50.0,The Nutcracker: The Untold Story,Fantasy,Vnesheconombank,4
382,87000000,14.824166,148336445.0,6.7,216.0,Seabiscuit,Drama,Universal Pictures,4
383,92000000,32.079995,494471524.0,6.1,950.0,Twister,Action,Universal Pictures,1
384,90000000,57.739713,429632142.0,7.5,3218.0,Cast Away,Adventure,DreamWorks SKG,3
385,100000000,37.272385,384335608.0,5.9,1410.0,Happy Feet,Animation,Kennedy Miller Productions,3
386,75000000,53.213931,288500217.0,7.2,2825.0,The Bourne Supremacy,Action,Universal Pictures,1
387,85000000,36.38795,315156409.0,6.2,840.0,Air Force One,Action,Columbia Pictures Corporation,1
388,85000000,60.929352,450717150.0,7.2,3783.0,Ocean's Eleven,Thriller,Village Roadshow Pictures,4
389,75000000,36.605246,132274484.0,5.6,924.0,The Three Musketeers,Adventure,Impact Pictures,2
390,85000000,56.257411,358375603.0,6.8,2566.0,Hotel Transylvania,Animation,Columbia Pictures,4
391,85000000,29.21998,340487652.0,6.6,1449.0,Enchanted,Comedy,Walt Disney Pictures,2
392,85000000,34.773106,208076205.0,6.3,1345.0,Safe House,Action,Universal Pictures,0
393,85000000,9.895061,183611771.0,5.1,313.0,102 Dalmatians,Comedy,Walt Disney Pictures,0
394,75000000,36.743324,152930623.0,5.8,932.0,Tower Heist,Action,Universal Pictures,4
395,85000000,44.967453,194168700.0,6.7,1225.0,The Holiday,Comedy,Columbia Pictures,1
396,90000000,41.207568,250649836.0,6.7,1240.0,Enemy of the State,Action,Jerry Bruckheimer Films,1
397,85000000,16.479851,219103655.0,6.2,360.0,It's Complicated,Comedy,Universal Pictures,1
398,85000000,42.069993,311312624.0,6.5,1999.0,Ocean's Thirteen,Crime,Village Roadshow Pictures,3
399,85000000,26.61951,197309027.0,6.1,656.0,Open Season,Adventure,Sony Pictures Animation,2
400,85000000,80.316463,288747895.0,6.9,4663.0,Divergent,Adventure,Summit Entertainment,1
401,68000000,41.273567,96976270.0,7.2,999.0,Enemy at the Gates,War,Paramount Pictures,2
402,85000000,24.107835,80916492.0,6.4,514.0,The Rundown,Adventure,Columbia Pictures,1
403,85000000,32.044191,137298489.0,6.1,712.0,Last Action Hero,Adventure,Columbia Pictures Corporation,0
404,85000000,16.595874,162242962.0,7.3,652.0,Memoirs of a Geisha,Drama,DreamWorks SKG,3
405,85000000,8.282876,158468292.0,6.1,1705.0,The Fast and the Furious: Tokyo Drift,Action,Universal Pictures,1
406,0,19.83683,0.0,6.7,333.0,Arthur Christmas,Drama,Columbia Pictures,3
407,90000000,36.069611,142940100.0,6.9,1147.0,Meet Joe Black,Fantasy,Universal Pictures,4
408,85000000,18.827753,78382433.0,5.5,427.0,Collateral Damage,Action,David Foster Productions,1
409,0,5.159407,37823676.0,7.3,85.0,All That Jazz,Drama,Twentieth Century Fox Film Corporation,1
410,85000000,48.126297,183018522.0,5.5,1114.0,Mirror Mirror,Adventure,Relativity Media,1
411,60000000,38.885195,47664559.0,7.2,2126.0,Scott Pilgrim vs. the World,Action,Universal Pictures,1
412,60000000,29.211255,74208267.0,5.4,516.0,The Core,Action,Paramount Pictures,1
413,84000000,17.783361,123307945.0,4.7,332.0,Nutty Professor II: The Klumps,Fantasy,Imagine Entertainment,2
414,84000000,31.435539,275650703.0,5.4,820.0,Scooby-Doo,Mystery,Atlas Entertainment,1
415,50000000,57.673932,41037742.0,6.6,1940.0,Dredd,Action,DNA Films,4
416,82500000,41.176631,237681299.0,6.0,2104.0,Click,Comedy,Original Film,1
417,8000000,13.661289,21028755.0,6.7,226.0,Creepshow,Horror,Warner Bros.,1
418,85000000,11.77398,112483764.0,4.9,119.0,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy,Village Roadshow Pictures,3
419,85000000,21.218,222231186.0,5.9,1799.0,Jumper,Adventure,Dune Entertainment,1
420,85000000,58.57976,160388063.0,6.5,1527.0,Hellboy II: The Golden Army,Adventure,Universal Pictures,1
421,65000000,51.970905,84785914.0,7.3,2023.0,Zodiac,Crime,Paramount Pictures,4
422,82000000,18.447479,96085477.0,5.7,595.0,The 6th Day,Science Fiction,Phoenix Pictures,1
423,80000000,109.684788,484572835.0,6.4,3012.0,Bruce Almighty,Fantasy,Universal Pictures,1
424,80000000,77.580661,274470394.0,6.0,2926.0,The Expendables,Thriller,Millennium Films,4
425,80000000,75.290998,457696359.0,6.7,2631.0,Mission: Impossible,Adventure,Paramount Pictures,1
426,75000000,68.550698,691210692.0,6.9,9455.0,The Hunger Games,Science Fiction,Lionsgate,1
427,80000000,58.040149,254455986.0,6.2,3739.0,The Hangover Part II,Comedy,Legendary Pictures,3
428,80000000,59.113174,280000000.0,6.6,1673.0,Batman Returns,Action,PolyGram Filmed Entertainment,3
429,80000000,36.32705,343397247.0,6.3,1074.0,Over the Hedge,Comedy,Pacific Data Images (PDI),3
430,80000000,55.659988,145771527.0,7.1,1314.0,Lilo & Stitch,Animation,Walt Disney Pictures,4
431,85000000,14.132583,144000000.0,5.8,288.0,Charlotte's Web,Comedy,Paramount Pictures,4
432,75000000,34.070054,140464664.0,5.9,855.0,Deep Impact,Action,Paramount Pictures,4
433,84000000,44.34333,0.0,6.4,1526.0,RED 2,Action,DC Comics,1
434,82000000,26.065735,190320568.0,6.2,785.0,The Longest Yard,Comedy,Paramount Pictures,0
435,75000000,23.473004,342695435.0,5.4,484.0,Alvin and the Chipmunks: Chipwrecked,Comedy,Fox 2000 Pictures,1
436,80000000,45.589568,246984278.0,5.8,1155.0,Grown Ups 2,Comedy,Columbia Pictures,1
437,80000000,23.496054,230685453.0,6.0,1051.0,Get Smart,Action,Village Roadshow Pictures,4
438,80000000,16.939441,266728738.0,6.3,410.0,Something's Gotta Give,Drama,Columbia Pictures Corporation,4
439,80000000,81.914696,294804195.0,7.8,6336.0,Shutter Island,Drama,Paramount Pictures,3
440,80000000,19.500893,163733697.0,5.3,331.0,Four Christmases,Comedy,New Line Cinema,1
441,75000000,29.558157,260696994.0,6.0,1333.0,Robots,Animation,Blue Sky Studios,2
442,80000000,46.075037,245676146.0,6.8,1583.0,Face/Off,Action,Paramount Pictures,4
443,80000000,23.531721,212874442.0,5.9,901.0,Bedtime Stories,Fantasy,Walt Disney Pictures,3
444,80000000,49.078546,181001478.0,7.3,1077.0,Road to Perdition,Thriller,DreamWorks SKG,1
445,80000000,37.02665,214918407.0,6.3,1543.0,Just Go with It,Romance,Columbia Pictures,3
446,75000000,45.154631,224012234.0,6.5,1270.0,Con Air,Action,Jerry Bruckheimer Films,4
447,80000000,46.887983,178066569.0,6.3,1018.0,Eagle Eye,Mystery,DreamWorks SKG,1
448,79000000,24.598479,173013509.0,6.7,533.0,Cold Mountain,Drama,Miramax Films,3
449,80000000,32.363538,157107755.0,6.6,2164.0,The Book of Eli,Action,Alcon Entertainment,2
450,80000000,11.50396,177977226.0,5.3,695.0,Flubber,Comedy,Walt Disney Pictures,4
451,80000000,19.375768,91188905.0,5.2,369.0,The Haunting,Horror,DreamWorks,4
452,80000000,36.125715,250200000.0,6.5,1288.0,Space Jam,Animation,Warner Bros. Family Entertainment,3
453,0,25.450534,0.0,5.6,550.0,The Pink Panther,Action,Columbia Pictures,0
454,80000000,41.890722,233093859.0,5.2,1043.0,The Day the Earth Stood Still,Drama,Twentieth Century Fox Film Corporation,2
455,75000000,22.179658,136982834.0,6.5,431.0,Conspiracy Theory,Action,Silver Pictures,4
456,68000000,139.575085,211817906.0,7.4,3946.0,Fury,War,Columbia Pictures,3
457,70000000,18.264635,164000000.0,5.6,332.0,Six Days Seven Nights,Action,Caravan Pictures,4
458,80000000,11.187696,201584141.0,5.2,220.0,Yogi Bear,Comedy,De Line Pictures,3
459,80000000,41.670544,122563539.0,7.4,831.0,Spirit: Stallion of the Cimarron,Western,DreamWorks SKG,4
460,80000000,27.46264,169852759.0,5.3,498.0,Zookeeper,Comedy,Columbia Pictures,4
461,80000000,17.455024,136159423.0,5.0,388.0,Lost in Space,Adventure,New Line Cinema,4
462,80000000,21.394281,96105964.0,6.2,393.0,The Manchurian Candidate,Drama,Paramount Pictures,3
463,0,0.605645,0.0,8.0,1.0,Déjà Vu,Romance,"Rainbow Film Company, The",4
464,80000000,61.692197,473226958.0,6.7,1497.0,Hotel Transylvania 2,Animation,Columbia Pictures,4
465,80000000,14.530946,90874570.0,7.0,292.0,Fantasia 2000,Animation,Walt Disney Pictures,3
466,80000000,25.978555,123729176.0,5.8,631.0,The Time Machine,Science Fiction,DreamWorks SKG,4
467,90000000,6.643778,0.0,5.9,208.0,Mighty Joe Young,Action,Walt Disney Pictures,4
468,102000000,36.788745,147080413.0,6.1,932.0,Swordfish,Action,Village Roadshow Pictures,3
469,75000000,31.054334,142400065.0,5.9,893.0,The Legend of Zorro,Action,Amblin Entertainment,2
470,85000000,21.891078,71485043.0,6.8,577.0,What Dreams May Come,Drama,PolyGram Filmed Entertainment,3
471,85000000,18.335992,0.0,5.2,438.0,Little Nicky,Comedy,New Line Cinema,0
472,88000000,40.138009,105316267.0,5.6,818.0,The Brothers Grimm,Adventure,The Weinstein Company,4
473,70000000,44.090535,101371017.0,6.1,1509.0,Mars Attacks!,Comedy,Tim Burton Productions,0
474,0,3.300061,0.0,6.4,47.0,Evolution,Mystery,Ex Nihilo,2
475,0,20.632673,43312294.0,6.7,349.0,The Edge,Action,Art Linson Productions,3
476,80000000,36.664991,122444772.0,5.9,1195.0,Surrogates,Action,Touchstone Pictures,3
477,80000000,18.26121,34566746.0,6.9,189.0,Thirteen Days,Drama,New Line Cinema,4
478,80000000,16.681269,159212469.0,5.8,378.0,Daylight,Action,Universal Pictures,0
479,80000000,10.088006,126546518.0,5.2,133.0,Walking With Dinosaurs,Animation,BBC Worldwide,3
480,44000000,7.89147,21400000.0,3.0,255.0,Battlefield Earth,Action,Franchise Pictures,3
481,80000000,16.715631,68514844.0,5.6,297.0,Looney Tunes: Back in Action,Animation,Lonely Film Productions GmbH & Co. KG.,3
482,80000000,9.357734,53825515.0,5.1,165.0,Nine,Drama,The Weinstein Company,0
483,80000000,11.22268,19480739.0,5.4,318.0,Timeline,Action,Paramount Pictures,3
484,80000000,14.564667,17626234.0,6.1,299.0,The Postman,Drama,Tig Productions,3
485,90000000,11.356079,69131860.0,5.2,305.0,Babe: Pig in the City,Adventure,Kennedy Miller Productions,3
486,90000000,52.612025,146936910.0,5.7,1316.0,The Last Witch Hunter,Fantasy,Summit Entertainment,1
487,80000000,13.800656,33463969.0,5.4,267.0,Red Planet,Thriller,Village Roadshow Pictures,0
488,86000000,27.097932,107944236.0,6.0,639.0,Arthur and the Invisibles,Adventure,Canal Plus,2
489,0,10.706613,19406406.0,7.3,111.0,Oceans,Documentary,Pathé Films,0
490,80000000,7.342892,5989640.0,4.8,111.0,A Sound of Thunder,Thriller,Epsilon Motion Pictures,4
491,130000000,50.561849,117831631.0,5.2,1267.0,Pompeii,Action,Impact Pictures,3
492,8000000,0.719996,0.0,5.3,9.0,Top Cat Begins,Comedy,Anima Estudios,3
493,60000000,59.248437,313542341.0,7.7,3009.0,A Beautiful Mind,Drama,Imagine Entertainment,3
494,45000000,90.457886,788241776.0,8.0,5376.0,The Lion King,Family,Walt Disney Pictures,3
495,79000000,40.723459,355692760.0,5.8,1030.0,Journey 2: The Mysterious Island,Adventure,New Line Cinema,4
496,78000000,41.247402,248384621.0,6.4,915.0,Cloudy with a Chance of Meatballs 2,Animation,Columbia Pictures,2
497,78000000,10.083905,209196298.0,6.7,1115.0,Red Dragon,Crime,Universal Pictures,4
498,100000000,16.759252,108103450.0,6.5,318.0,Hidalgo,Western,Casey Silver Productions,1
499,79000000,22.132418,149673788.0,4.1,604.0,Jack and Jill,Comedy,Columbia Pictures,2
500,76000000,10.520961,236350661.0,6.2,2028.0,2 Fast 2 Furious,Action,Mikona Productions GmbH & Co. KG,0
501,64000000,35.384423,97571250.0,7.6,756.0,The Little Prince,Adventure,Onyx Films,1
502,80000000,15.673154,15071514.0,5.7,359.0,The Invasion,Science Fiction,Village Roadshow Pictures,4
503,76000000,8.981427,35134820.0,3.9,87.0,The Adventures of Rocky & Bullwinkle,Action,Universal Pictures,3
504,75000000,31.482872,875958308.0,5.9,3462.0,The Secret Life of Pets,Animation,Universal Pictures,2
505,78000000,47.436675,179265204.0,5.7,1155.0,The League of Extraordinary Gentlemen,Fantasy,Twentieth Century Fox Film Corporation,4
506,76000000,136.886704,970761885.0,7.0,4637.0,Despicable Me 2,Animation,Universal Pictures,3
507,75000000,60.442593,816969268.0,6.7,3260.0,Independence Day,Action,Twentieth Century Fox Film Corporation,0
508,73000000,2.502487,229074524.0,6.2,2487.0,The Lost World: Jurassic Park,Adventure,Universal Pictures,2
509,75000000,48.110909,532680671.0,6.6,3237.0,Madagascar,Family,DreamWorks SKG,4
510,76000000,35.387874,69959751.0,7.4,2071.0,Children of Men,Drama,Universal Pictures,4
511,75000000,4.66891,296339527.0,6.8,4097.0,X-Men,Adventure,Twentieth Century Fox Film Corporation,0
512,75000000,73.82289,258270008.0,6.4,2528.0,Wanted,Action,Universal Pictures,3
513,75000000,51.469576,335062621.0,6.9,1456.0,The Rock,Action,Hollywood Pictures,0
514,80000000,85.115058,660940780.0,6.5,2951.0,Ice Age: The Meltdown,Animation,Blue Sky Studios,4
515,75000000,61.437586,196482882.0,6.6,2105.0,50 First Dates,Comedy,Columbia Pictures Corporation,2
516,50000000,31.160542,90450008.0,6.5,709.0,Hairspray,Family,New Line Cinema,0
517,80000000,15.761384,78000586.0,4.7,183.0,Exorcist: The Beginning,Horror,Morgan Creek Productions,0
518,75000000,17.561955,0.0,4.3,318.0,Inspector Gadget,Action,Walt Disney Pictures,4
519,75000000,71.124686,117698894.0,7.3,5487.0,Now You See Me,Thriller,Summit Entertainment,4
520,80000000,38.864027,271430189.0,6.0,1705.0,Grown Ups,Comedy,Columbia Pictures,2
521,60000000,57.753914,219417255.0,7.0,1910.0,The Terminal,Comedy,DreamWorks SKG,1
522,35000000,13.25753,73034460.0,5.7,202.0,Hotel for Dogs,Comedy,DreamWorks SKG,3
523,75000000,13.318744,215663859.0,5.9,283.0,Vertical Limit,Action,Columbia Pictures Corporation,4
524,75000000,18.70031,119000410.0,6.5,338.0,Charlie Wilson's War,Comedy,Universal Pictures,1
525,75000000,47.094369,367275019.0,5.8,1557.0,Shark Tale,Animation,DreamWorks SKG,0
526,70000000,14.486311,154937680.0,6.6,284.0,Dreamgirls,Drama,Paramount Pictures,0
527,53000000,18.61472,95226116.0,5.4,292.0,Be Cool,Comedy,Double Feature Films,2
528,70000000,29.035222,130358911.0,6.9,696.0,Munich,Drama,DreamWorks SKG,1
529,70000000,27.055085,85632458.0,6.4,573.0,Tears of the Sun,Action,Columbia Pictures,1
530,75000000,23.004607,98159963.0,5.7,772.0,Killers,Action,Katalyst Films,1
531,75000000,48.744209,108145109.0,7.1,2265.0,The Man from U.N.C.L.E.,Comedy,Davis Entertainment,1
532,80000000,14.209329,55041367.0,5.8,369.0,Spanglish,Comedy,Gracie Films,4
533,75000000,36.368839,140175006.0,6.3,874.0,Monster House,Animation,Columbia Pictures,2
534,75000000,24.353302,67631903.0,6.2,302.0,Bandits,Action,Cheyenne Enterprises,1
535,55000000,19.143321,127600435.0,5.9,311.0,First Knight,Action,Columbia Pictures Corporation,4
536,75000000,13.327372,0.0,6.4,197.0,Anna and the King,Drama,Fox 2000 Pictures,1
537,75000000,37.917002,226904017.0,5.7,880.0,Immortals,Fantasy,Virgin Produced,1
538,52000000,23.663713,77944725.0,6.2,512.0,Hostage,Mystery,Miramax Films,2
539,75000000,14.44381,36754634.0,6.3,313.0,Titan A.E.,Animation,Twentieth Century Fox Film Corporation,1
540,75000000,10.605084,51142659.0,5.0,166.0,Hollywood Homicide,Action,Columbia Pictures,4
541,75000000,11.873856,14567883.0,6.1,221.0,Soldier,Action,Impact Pictures,3
542,0,12.708963,5802422.0,5.8,282.0,Carriers,Action,Paramount Vantage,1
543,75000000,8.098369,5409517.0,4.3,78.0,Monkeybone,Adventure,Twentieth Century Fox Film Corporation,1
