,PC0,PC1,PC2,PC3,PC4,Cluster,title
226,0.3893311548951599,-0.32007103564469147,-0.12271419434395453,0.16252789696065495,0.41421850243272906,1,How Do You Know
227,-0.10501893756784741,-0.10412084667360477,-0.30504343819186575,0.33562947599773385,0.19829024640159684,3,Knight and Day
228,-0.1164169433792821,0.0977831719330885,0.07632146924963007,0.4036655281311715,0.04679896235282571,4,Oblivion
229,0.11996183830148821,-0.3375816594750822,-0.1412531543563122,0.07417278746252465,0.16150983688764434,3,Star Wars: Episode III - Revenge of the Sith
230,0.01244531905857349,-0.17080873192768445,0.30586174716813636,0.1322208789459412,0.07269714587507967,4,Star Wars: Episode II - Attack of the Clones
231,-0.2256940980837373,-0.2795075912900527,0.2744435528096067,0.18925203819391534,-0.10205835607557695,4,"Monsters, Inc."
232,-0.3401028062701306,-0.19069399434972636,-0.26682245016914763,0.10832735071438876,-0.10942910639223713,3,The Wolverine
233,-0.19244224706277052,-0.21682001210602103,-0.22866030877444654,-0.15410174744833366,-0.21833017094982687,3,Star Wars: Episode I - The Phantom Menace
234,0.24084859063264663,-0.2976991413707894,0.021196353874218483,0.24459686240481016,0.3189368425603977,1,The Croods
235,0.1582443116146972,-0.014692263571159492,0.5347976428187236,0.24649304973420372,0.13698341981377204,4,Asterix at the Olympic Games
236,0.6257659380018716,-0.1641507783076162,-0.16932940366542684,0.1316746153164411,0.24078840760952655,1,Windtalkers
237,0.2665010217123329,-0.1574996306299318,0.27522263306627737,0.19208241690985112,0.19200889724443526,1,The Huntsman: Winter's War
238,0.706857676356552,-0.08630493821909813,-0.29459100912079517,-0.242426207035982,-0.14716209236017785,1,Teenage Mutant Ninja Turtles
239,-0.0016629875951511552,-0.1740701471467728,0.2464275852083852,0.1785462692383103,0.008992064269954636,4,Gravity
240,0.1197618805809364,0.016203440881584708,0.4244357636322625,0.1180888355008336,-0.09436374640129747,4,Dante's Peak
241,0.6684288717362563,-0.0939367723112357,-0.23488722391992964,-0.06105969877627107,0.04039613686893451,1,Teenage Mutant Ninja Turtles: Out of the Shadows
242,0.374806884748625,-0.14685728743608226,0.22344236613520935,0.27045478183258187,0.11209370556553297,1,Fantastic Four
243,0.18456100280590404,-0.3314501394670107,-0.07230264450667757,0.1250206998781111,0.26596842557930134,1,Night at the Museum
244,0.1765956798394075,-0.11034811913270698,0.24071578687461342,0.15107471019749313,0.07533685545987495,1,San Andreas
245,0.48984099795504554,-0.1788179134306957,0.09578942617894806,0.14668601223113842,0.26916752015507306,1,Tomorrow Never Dies
246,-0.1271103777064002,-0.07822277517204812,0.2237311332458521,-0.1005808126254984,-0.3387747484270275,4,The Patriot
247,0.03224533062470203,0.19731217790960898,-0.11316730069637403,0.1431683611955924,0.01565461516253347,2,Ocean's Twelve
248,0.15906404082311354,0.14064324590630095,-0.06941030040975206,0.36756161944539245,0.322640597930606,2,Mr. & Mrs. Smith
249,0.9439010093451836,0.03342393005094396,-0.015024552671279955,-0.05864457301412282,0.050712568486847825,1,Insurgent
250,0.45284664160314136,-0.27260477705736497,-0.21409654923531637,0.03737046293172708,0.1435403747050933,1,The Aviator
251,-0.17131295483302444,-0.002402275128185749,-0.01867293602790571,0.2080172268877799,0.012755670067440106,3,Gulliver's Travels
252,0.06470307761911342,-0.31019665787575895,-0.1869667403484409,-0.034946373169363276,-0.04773606363573751,3,The Green Hornet
253,-0.20722846470077744,0.09692442693531317,0.7262675329632668,0.02140806083762753,-0.3658759783725928,4,300: Rise of an Empire
254,0.530960726637552,0.22159785885115446,-0.16731120096636126,0.035885731063689585,-0.10444829010226692,2,The Smurfs
255,-0.620781565566003,0.23987593778576088,0.10763728926514768,-0.10347936989188988,0.13325863264627907,0,Home on the Range
256,0.6173057762006133,0.35170534342145476,-0.3547502447488037,-0.08882569354841688,-0.21433970314789785,2,Allegiant
257,0.3310293404520539,-0.001903704303415632,0.01144773772242648,0.25127725431998926,0.13712495838756542,1,Real Steel
258,0.738425551238576,-0.005605066834387329,-0.3473659401433546,-0.19482342291515825,-0.2224715999974578,1,The Smurfs 2
259,-0.28574121064736313,-0.27822431477835796,0.3260215964471262,0.15510690604766758,0.07797386924991581,4,Speed 2: Cruise Control
260,0.3547171423798732,0.03570721382338421,0.14358137151800063,0.2288632098412552,0.13690142124181176,1,Ender's Game
261,0.20918851327462362,-0.1335041152403985,0.17808920178694534,0.13529112600294602,0.06616479485788404,1,Live Free or Die Hard
262,-0.16138088689560082,-0.3025196385535587,0.1402268203359229,0.13584438117222147,-0.07351749343682595,3,The Lord of the Rings: The Fellowship of the Ring
263,0.2881172524968453,0.3182611645623006,-0.08444216008488162,0.10629997997959484,-0.14315438145605264,2,Around the World in 80 Days
264,0.2682307074253678,-0.30100545318577376,-0.15319267444042117,0.07115891315206802,0.2313620056307995,1,Ali
265,0.1780698865222079,-0.30260351727773344,-0.1798544742563921,-0.05461815264126804,-0.008311740913678645,3,The Cat in the Hat
266,-0.4999210145418981,0.03300206217822549,-0.0651022300356991,0.22160860214017497,-0.15576547952526043,0,"I, Robot"
267,-0.23134050076703466,-0.017506640590008282,-0.30300910104178924,0.18807970826927983,-0.0475215923988519,3,Kingdom of Heaven
268,-0.34367599969694573,0.052031744751742826,0.1270276858931569,-0.4290532845487083,0.03709364993525499,4,Stuart Little
269,-0.0630398640458415,-0.318993236080565,-0.16899790524965708,0.14148079312631817,0.1550478975927027,3,The Princess and the Frog
270,0.3340815364147307,-0.1998234259691287,-0.263926732493338,-0.2604792373465486,-0.3064146372708938,1,The Martian
271,0.47617684115111514,0.18702125702021188,-0.1370601585841772,-0.07207894152323055,-0.22021518770019577,1,The Island
272,0.9539125488857425,0.11055719752455695,-0.44952879498615717,-0.047127555859557774,0.0066934801622146045,1,Town & Country
273,0.6798152563758968,-0.0883895812688425,-0.06754819731567636,0.014227672045368622,-0.06813447993197791,1,Gone in Sixty Seconds
274,0.5506073898345356,-0.11791731335505368,-0.26622737069854474,-0.2880369426026419,-0.21797426179472323,1,Gladiator
275,0.17981003186409883,0.17640098991632103,-0.25950521330031784,0.12476146590882775,-0.03924873775316262,2,Minority Report
276,-0.0688064152824941,-0.24395218254444753,0.09086422719142706,0.10282514917856961,-0.19653565545839147,3,Harry Potter and the Chamber of Secrets
277,-0.3732861894032729,-0.14772893940272389,-0.14667070776369798,-0.4975386007175566,0.1111624817431443,3,Casino Royale
278,0.029756050586113636,-0.1631279817885406,-0.2088615546750207,-0.07697873937090716,-0.19131746058466076,3,Planet of the Apes
279,0.011278285308218172,-0.2050055617429846,0.240060434684648,0.08829956011939688,-0.13531619995499716,4,Terminator 2: Judgment Day
280,0.3813727391303263,0.12424444818910729,-0.06546239111216692,-0.009110918030979354,-0.06574762258455363,1,Public Enemies
281,0.1024998509949765,-0.2708529033026255,-0.16565449370501925,-0.0755987195319463,-0.0013033509696279144,3,American Gangster
282,-0.08808914289355285,-0.1350885905641689,0.4626419589601438,0.28461905762989415,-0.19863746244785846,4,True Lies
283,-0.2878799176694735,-0.2984759326072084,0.31282228800730416,0.18120458725114358,-0.09435651229426784,4,The Taking of Pelham 1 2 3
284,-0.08572632925958856,-0.36582698802152147,-0.13783497674568465,0.041295625915414746,0.058030726697097273,3,Little Fockers
285,0.1453391932231315,-0.16004424791487054,-0.03761485041902028,0.1764103078526683,-0.042046647587728914,3,The Other Guys
286,0.03315984200778821,-0.21811952277845462,0.041759897701526896,-0.02616426947088879,-0.0884939903845422,3,Eraser
287,0.152526650060806,0.005882437736277224,0.5009193228693448,0.18515966576630066,0.0021884802475622966,4,Django Unchained
288,-0.4359935860929014,0.37158549589604073,-0.094851196388515,-0.33626794623614803,0.050260639274228136,0,The Hunchback of Notre Dame
289,0.04429422788761617,0.31066341506841977,0.2510496092964742,0.40459804037492564,-0.28317094560107703,2,The Emperor's New Groove
290,-0.2196722913515975,-0.012442324332115284,0.6360158245206805,0.1527551640830056,-0.191252360867262,4,The Expendables 2
291,-0.0505823239655403,-0.1256379667510641,0.232932328101694,0.06019589985100865,-0.1378359371841389,4,National Treasure
292,-0.12346867614397528,-0.007343377798520734,-0.3693500844059838,0.18324677070314477,0.00031024362663628624,3,Eragon
293,-0.2110505189606659,-0.34841923407157066,-0.15961290975454068,-0.12951607627903486,-0.22344088130589612,3,Where the Wild Things Are
294,-0.17327012325021207,-0.11099024134485208,0.054127538424260116,0.0052135817808151574,-0.15812871523486655,3,Epic
295,-0.1040647488783395,-0.31849818608264957,-0.08027790528007914,0.11944501161849669,-0.2117565823144426,3,The Tourist
296,0.13744798349446385,-0.09399271204153203,0.07686706728387678,-0.19769746269730054,-0.23686648764861962,1,End of Days
297,-0.00923743066699978,-0.07470050139963968,0.032225184753736966,-0.24164126447095477,0.5272523747538985,4,Blood Diamond
298,0.06600517165171982,-0.2247301761574714,-0.2887858602189432,0.053183870694707924,-0.09190648694802439,3,The Wolf of Wall Street
299,0.03663984360848893,0.02943040280240794,-0.4180469942470993,0.14416220271929742,-0.07115346882153334,3,Batman Forever
300,-0.11274857922538883,-0.09969483375396732,0.1798313911517107,-0.04377406626161309,-0.22271621570049194,4,Starship Troopers
301,0.09723578802165433,0.147097300955357,0.5481235450545772,-0.06286076172859803,-0.4060957331973978,4,Cloud Atlas
302,-0.1819498686429213,-0.2436456834866715,0.1309088958703204,0.05791711136725125,-0.04113351508032964,3,Legend of the Guardians: The Owls of Ga'Hoole
303,-0.16317038856826804,-0.20587017307499514,0.1141913956498734,-0.021652555677208585,-0.029263369155730856,4,Catwoman
304,-0.21265202068568168,-0.38510422928882115,-0.11638217892123706,-0.10776605534316933,-0.13291435438822136,3,Hercules
305,-0.1305062593023073,-0.30114365973741636,-0.17715882311089617,-0.02581889638472934,-0.19744683307533284,3,Treasure Planet
306,-0.33290080575173525,-0.024930085324587736,0.5238521741746405,0.5229634569310674,-0.365550477111685,4,Land of the Lost
307,-0.06298581998444519,-0.1718500089989768,0.06672216959697455,-0.05182681305387743,-0.21425371941630333,3,The Expendables 3
308,0.501330319184836,0.23515419578249896,-0.5268003835111437,-0.09600418263512658,-0.27696690626517206,2,Point Break
309,-0.10858368713563327,-0.17773011009878345,0.23998267825626068,0.11217229263770656,-0.12436185363834362,4,Son of the Mask
310,-0.3484397137232875,-0.010027267315562971,0.02402654815686523,-0.0717127431792137,0.02289936939615178,4,In the Heart of the Sea
311,-0.25281332044327615,-0.2624442788472716,0.2573146245069412,0.16544003076730712,-0.3514185856951827,4,The Adventures of Pluto Nash
312,0.06772215664581094,-0.2669820955813335,-0.1382484841238492,-0.09648226885826744,-0.13111677927543858,3,Green Zone
313,-0.19757668692067748,-0.45438316556143893,-0.1311264705030587,0.03298769663830259,-0.05133244083205801,3,The Peanuts Movie
314,0.27848594298220775,0.08066829989378316,0.061420574272036704,-0.12915063626973597,-0.4607769143523909,1,The Spanish Prisoner
315,-0.4568902200834088,-0.11311754691734494,-0.3179378344732,0.2551214036176743,-0.1579958954835155,3,The Mummy Returns
316,-0.50865459088111,0.20483414298348646,-0.07472404990823249,-0.01122115681690411,-0.050355931477569615,0,Gangs of New York
317,0.014928955516347209,-0.08747923346063219,-0.303678765384415,0.5189055585798575,0.4386582028115312,3,The Flowers of War
318,-0.3607106058195155,-0.07383999022935939,-0.35509766965589107,0.25111183476767096,-0.23272737690459644,3,Surf's Up
319,-0.45200508283879903,-0.1370342012618331,0.0028134080267713177,0.19375246489297526,-0.16463788311895167,3,The Stepford Wives
320,0.5965091085563918,-0.17147727813382604,-0.1776155407123106,-0.11977055799924635,0.03424093677346285,1,Black Hawk Down
321,0.10349295048927054,-0.03231510284457706,0.2259727642330861,0.07007391593039247,0.005507909843829262,4,The Campaign
322,-0.21312948153882122,-0.4696413060888334,0.08069262465826112,0.35864151790479704,-0.07986686649300762,3,The Fifth Element
323,0.4415872425154552,-0.19260631364978756,-0.24962519047159018,0.15229205271882235,0.233268037015807,1,Sex and the City 2
324,-0.25856055322926946,-0.19382863998291175,0.2889676762852484,0.10526730676251078,-0.06662744296801915,4,The Road to El Dorado
325,-0.3361935156655254,0.16122162069926682,0.004651427643759157,0.23964578449137053,-0.28753399500580035,0,Ice Age: Continental Drift
326,-0.06522420831996634,-0.22388857698381648,0.28965371086088904,0.14792666440155283,0.02595943440705134,4,Cinderella
327,0.19566998257605217,0.007570114984650933,0.18470776073261455,-0.13653366810219172,-0.28762110977668465,1,The Lovely Bones
328,-0.18888662818535484,-0.23080215944435492,0.11741235216774587,0.05553135312652707,-0.0431451646638184,3,Finding Nemo
329,0.6346850359658169,0.11847524048070546,-0.04526930102652187,-0.12309497820750298,-0.0448081687837677,1,The Lord of the Rings: The Return of the King
330,0.014869968619231178,-0.20496302597902036,0.24841517006912783,0.11004569822505472,-0.19469292253738696,4,The Lord of the Rings: The Two Towers
331,0.24408341121347155,-0.19095620475958144,-0.08751551139446032,-0.05515659041292292,0.03191318730975112,1,Seventh Son
332,-0.1262019514335374,-0.3705380626059086,-0.12943699146863308,-0.0003188496590365575,0.008935809066178135,3,Lara Croft: Tomb Raider
333,0.5749962086621356,-0.25981223430377115,-0.2477106157951081,-0.07630291496400948,0.01477519376851405,1,Transcendence
334,-0.24020529480260905,-0.15606484523362465,0.06067587384628291,0.17238556255607762,0.02571101454202218,3,Jurassic Park III
335,0.33955004860548277,-0.26458158992734976,-0.19734691214025218,-0.12545283014050135,-0.004744527111415264,1,Rise of the Planet of the Apes
336,-0.13971944976990713,0.07173566702657319,-0.34497018882727304,0.12964921246448918,-0.061954110790820915,3,The Spiderwick Chronicles
337,0.20755506050615713,-0.255669212447039,-0.06445058502729846,0.023386106760544256,0.13571433105720263,1,A Good Day to Die Hard
338,-0.17292413885311275,-0.342247082627287,-0.10785223961579721,-0.15875386379897877,-0.23039901006295005,3,The Alamo
339,0.7556246108487379,0.04369070950738824,0.17764009720593466,0.08523789797126219,0.23190024438594578,1,The Incredibles
340,0.5503415553559146,0.04283663052404241,0.15629138478586277,-0.023586167156571636,-0.01546791205781789,1,Cutthroat Island
341,0.11810016816462776,0.2501694594867324,0.021510989938744222,0.3674188347895835,0.18336345005204843,2,Percy Jackson & the Olympians: The Lightning Thief
342,0.20628467013165808,0.011290883032568644,-0.30143136674019083,0.09469236060533165,0.24616036734568708,1,Men in Black
343,0.5976136461678452,-0.06529171128795064,0.11762103260825962,0.11069937195083401,0.30157664623054703,1,Toy Story 2
344,0.27677727589838297,-0.233432734721117,0.15999910946740664,0.23671029386782694,0.4560726392964112,1,Unstoppable
345,0.33796873565383034,0.05303893504734164,-0.012907949231411867,0.22511844234154355,0.3168350393899442,1,Rush Hour 2
346,-0.2877276710764616,-0.13930483967100826,0.26177595505453943,-0.03508813235655789,-0.2273383107198783,4,What Lies Beneath
347,0.007963688668101154,-0.31592904834828944,-0.15176163843406543,-0.11662851453353729,-0.0362334578408558,3,Cloudy with a Chance of Meatballs
348,0.3400704844786233,-0.18072079376173955,-0.083271064500329,-0.021040245590332463,0.14225665010110927,1,Ice Age: Dawn of the Dinosaurs
349,0.04641945799576286,-0.06035552642317826,-0.24864737700263392,-0.06847501733903116,-0.12635339385390648,3,The Secret Life of Walter Mitty
350,0.022297722090344974,-0.27394452183551254,-0.1752673836840892,0.09545889813316921,0.2063388253646859,3,Charlie's Angels
351,0.48396349382991444,-0.02479927163255663,0.20214294538703834,0.11819850306585833,0.18027188312993528,1,The Departed
352,0.0739733079031254,-0.060407787394918366,-0.29211658594853196,0.12832023010412524,0.18007561481040038,3,Mulan
353,-0.11413667838955721,0.08098000969073627,-0.2079566505932567,0.29625352658235815,0.1538381887558971,0,Tropic Thunder
354,0.7754192669544016,0.05529421019882941,-0.09752190256165869,-0.21981346087386394,-0.05156640964843234,1,The Girl with the Dragon Tattoo
355,-0.07006856765935665,0.0955172999785629,0.20627334319818308,0.3668461527190412,0.24410133536531875,4,Die Hard: With a Vengeance
356,0.050654052822883155,-0.05136058842839564,-0.3109861054392107,-0.15121860682997196,-0.1943940759975279,3,Sherlock Holmes
357,-0.2148377332372734,0.08054302673446279,-0.30650542332845615,0.14953697445518177,0.0914710521462003,0,Ben-Hur
358,0.28479951710635387,-0.11690686715073983,0.17976861762736113,-0.004875708539450185,-0.2988495694333456,1,Atlantis: The Lost Empire
359,-0.3346652670225277,0.039244992232909726,-0.04607064071084293,0.16729627629379,-0.06508303782344727,0,Alvin and the Chipmunks: The Road Chip
360,-0.34047461046103233,-0.1660656485881115,0.017289031204439045,0.21966841548152127,-0.2995628360782333,3,Valkyrie
361,-0.28678948049137815,-0.20247328880950302,0.2773593775038834,0.10819198434808219,-0.07488332918798984,4,You Don't Mess with the Zohan
362,-0.3830324027887456,0.012614353814259405,0.3056637844927235,-0.31742029528781424,0.20723786518457332,4,Pixels
363,0.1654322427615912,-0.2473673139306469,0.013936428944446536,0.015087291111649193,0.07855223193130587,1,A.I. Artificial Intelligence
364,0.4449491007213102,0.21568359222726052,0.43581422889335486,-0.10084414380464962,-0.16468347663616162,1,The Haunted Mansion
365,-0.12401200867476536,-0.34078217993497684,-0.15257725337393077,-0.04484304791843052,0.03635245463838632,3,Contact
366,-0.36149620977608204,-0.17353794948160767,0.08016902437902608,0.07318630974542428,-0.08635675532539355,3,Hollow Man
367,0.18615330878145253,0.22694605788079947,-0.08547427407749825,0.363158250673139,0.10073613190867875,2,The Interpreter
368,-0.04252936708461419,-0.1657390409618898,0.11460702462730687,-0.017765682570031527,-0.0016133049051478832,4,Percy Jackson: Sea of Monsters
369,0.09129625119209517,-0.3260496126351946,-0.1994997797825915,-0.09133481521017167,-0.16781508885000962,3,Lara Croft Tomb Raider: The Cradle of Life
370,-0.48486237788528863,0.10361066792644824,-0.08861420609942745,0.22606716097703916,-0.09607665949888161,0,Now You See Me 2
371,-0.5248425007018674,-0.08930594057516233,-0.33343484967676745,0.2163061408030399,-0.032631941316528745,3,The Saint
372,-0.33847812824388457,-0.18891795296137134,0.28234548381123564,-0.00032475264664555414,-0.19762698966632403,4,Spy Game
373,-0.15843170362145298,0.2776259694330464,0.029058136139827745,0.23201635344475147,0.02136292646443866,0,Mission to Mars
374,-0.47959279171227315,-0.12268390275027435,-0.3566640750365517,0.3163595761117426,0.0021307211767748746,3,Rio
375,0.10650261109467551,0.03934344447448673,-0.008130868559172524,-0.0076953155331142,-0.040954006237716334,1,Bicentennial Man
376,-0.28366973444059224,0.2862607496971974,-0.1574174212072455,-0.03263161607611531,-0.2398317189582011,0,Volcano
377,-0.34649169004805624,0.4714348467193491,-0.13971217592266397,-0.35451429769462195,0.023389378446059317,0,The Devil's Own
378,-0.355876088379811,-0.41012717928240067,-0.1278521649348201,-0.040553564943332954,-0.093380273470281,3,K-19: The Widowmaker
379,-0.28475965411052356,0.0315823092197442,-0.42390834696466856,0.10143131824283841,-0.1886528798357206,3,Conan the Barbarian
380,0.8461497386035803,0.3328875362376613,0.3378519798261174,-0.2357474331443763,-0.2949886260131652,1,Cinderella Man
381,-0.04706588986623916,-0.11767118542364435,0.24996576215682442,-0.005647159140126479,-0.13769103296945184,4,The Nutcracker: The Untold Story
382,0.11605874790003623,-0.12916872596920048,0.2582465352870508,0.14817559787948364,0.13929245257421585,4,Seabiscuit
383,0.4640858911661938,-0.23791770013705255,-0.16227286390674556,-0.020644527091003284,0.28616779965985006,1,Twister
384,-0.38889499495706903,-0.19246019105889767,0.0876699322241421,0.05544258813121328,-0.11365989646476471,3,Cast Away
385,0.005660866189158287,-0.33251344740085464,-0.1280155080856593,-0.03213783117247082,0.19877665984959947,3,Happy Feet
386,0.7117916469011376,0.06334859895677569,-0.13608990046584363,-0.292210168958794,-0.11009059157714945,1,The Bourne Supremacy
387,0.8353412322672813,0.21210451235778272,-0.09741217835714056,-0.19073155563969824,-0.03909346732466801,1,Air Force One
388,-0.1789052807761592,-0.12806310976333501,0.5923310698835131,0.3207241473097572,-0.17330502235766826,4,Ocean's Eleven
389,0.40856860894191405,0.6137918014560468,0.12736460664795166,0.08375013120646391,-0.282803375554889,2,The Three Musketeers
390,0.15485673618724227,-0.06482546790817617,0.28264256425064316,0.21849455304058718,-0.3485490992030159,4,Hotel Transylvania
391,0.6047825013415176,0.4990865111700945,-0.29766288576707095,-0.07696609964935672,-0.1957225217143468,2,Enchanted
392,-0.18933196604565172,0.23706139929148873,-0.1166992144321234,0.18705326832906366,-0.2676393986950455,0,Safe House
393,-0.7055739059888583,0.3064991617173276,-0.06883953664486184,-0.1384815252797699,0.1977780366119263,0,102 Dalmatians
394,-0.5480239966624956,-0.08578790922312285,0.16412454383838543,-0.3405001572052816,0.19840488846929763,4,Tower Heist
395,0.6827623759631292,0.1216542909150985,0.04264339417643366,-0.3507552206692734,-0.08375855602378696,1,The Holiday
396,0.5076709108173176,0.0729981169785433,0.4216621660697866,0.17901710052318376,0.23172783638162942,1,Enemy of the State
397,0.5877283270468172,-0.01122822790650757,0.2144180575050899,0.11602631562182253,0.2772694212863799,1,It's Complicated
398,-0.020331759536382887,-0.35422014755390846,-0.13765117471674926,0.054943978170948704,0.21082925544199071,3,Ocean's Thirteen
399,0.2971280872139478,0.1912215716544865,-0.09648460317369978,-0.09515777921063887,-0.11548072025635203,2,Open Season
400,0.17965897996125746,-0.02210381405320022,0.19400061561728565,-0.07880681010295099,-0.14272884020957066,1,Divergent
401,-0.04022949417672417,0.2683547242412828,-0.04231623694193492,0.32001704125993446,-0.33590053738140835,2,Enemy at the Gates
402,0.5911408753346872,0.10549013174315353,-0.011407022801525616,-0.3063631589233338,-0.15852419141468038,1,The Rundown
403,-0.050218970442214905,0.15695718648491785,-0.4554570234580845,0.04166930126497992,-0.11439020478736334,0,Last Action Hero
404,-0.4275694311051524,-0.03240566316253124,-0.3750883870258032,0.11639581512041075,-0.13216502728087792,3,Memoirs of a Geisha
405,0.48578192190553393,0.04770556591359448,0.17041476436241185,-0.04223187595402886,0.021165116538888085,1,The Fast and the Furious: Tokyo Drift
406,-0.16477457079222324,-0.319228349980567,0.04262722303876171,0.04378991555009032,0.09681113849873224,3,Arthur Christmas
407,-0.4562952944432325,0.043743873614302986,0.27927988953366906,-0.1936263885741208,0.2984414588252979,4,Meet Joe Black
408,0.5794011762243929,0.015882187348134902,-0.053104759015550465,-0.22881105294787477,-0.0713050436482574,1,Collateral Damage
409,0.6082837194440409,0.08168171271615743,0.1999949934036238,-0.014181717962629292,0.20183385576628637,1,All That Jazz
410,0.5431239418208629,0.02218967000849248,0.19162661457903193,-0.015908891959482974,0.10812498371671289,1,Mirror Mirror
411,0.29384818201916374,-0.07699372275109317,0.2534521249401584,0.12668140058904326,0.24588940786820693,1,Scott Pilgrim vs. the World
412,0.4442686117869574,-0.004762586720083006,0.23197223852649373,0.027638865445232363,0.19054391903570078,1,The Core
413,0.9039715395668066,0.7690206381326952,0.20092141563120186,0.22528732288092268,-0.041576701070163535,2,Nutty Professor II: The Klumps
414,0.9257249753726069,-0.057953783937411185,-0.2811251895102891,-0.18848213641891187,0.1611646516475914,1,Scooby-Doo
415,-0.36011934012104785,0.011542063800444313,0.15209099331683953,-0.5463429413400316,0.07199121441011513,4,Dredd
416,0.8850798894494347,0.3629493743856139,0.3724919166406275,-0.2051052452335949,-0.05323330169935958,1,Click
417,0.37883181287242906,-0.2582152733429712,0.09613776639193639,0.2896558778243621,0.0181555378511139,1,Creepshow
418,0.024252851066270176,-0.4076018231905307,-0.09484425816413805,0.14158331505156596,0.3797231795871258,3,Cats & Dogs 2 : The Revenge of Kitty Galore
419,0.40879572020580524,-0.009623153256389905,0.018208023526611973,-0.1489847712128119,-0.037317270504789224,1,Jumper
420,0.5926296942030185,-0.06353978656891118,-0.2935102578038724,-0.14759786572951522,0.06315683808033262,1,Hellboy II: The Golden Army
421,0.0025405294899017994,-0.12735943112702447,0.26354388657472033,0.04459268661297111,0.03261929712692868,4,Zodiac
422,0.3232453879453112,-0.050553196250790855,0.013738336639765307,0.097230494885997,0.18529055312389173,1,The 6th Day
423,0.3961236895863718,-0.19864211190830888,-0.01312539437316107,0.12443749450414826,0.3652348237372706,1,Bruce Almighty
424,-0.34335111527520573,-0.2550225457802274,0.29377020077239807,0.06121374250513334,-0.21059088137900173,4,The Expendables
425,0.6130284751265203,0.05656184858498825,-0.010932775452655613,-0.32247820680137484,-0.18886082661724535,1,Mission: Impossible
426,0.36264430018898386,-0.09890751269808418,-0.24946492340041185,0.07171141198874181,0.3288781683471423,1,The Hunger Games
427,0.11312182696610351,-0.30491358725807527,-0.0925842772378671,-0.0526329381378918,0.11193407268816952,3,The Hangover Part II
428,0.030931780044279433,-0.10700422837529622,-0.26620396535715984,-0.016415721199753375,0.05993299531387444,3,Batman Returns
429,-0.1855191046836991,-0.32323020101447725,-0.05185925619168097,-0.028831864861247614,0.11596411997719727,3,Over the Hedge
430,-0.06949439719057682,-0.17282956331812646,0.2780423510543882,0.028822091734322763,-0.020911464629341847,4,Lilo & Stitch
431,-0.06339119565029805,-0.16482338968161014,0.17982148301630696,0.07035982958127723,0.13801864931556337,4,Charlotte's Web
432,0.0174318751855993,-0.06949612149879847,0.13190470342432659,0.094368676190346,0.1679057797556248,4,Deep Impact
433,0.6699710040160616,-0.051895183553481494,-0.3109802336743814,-0.2269957358902516,-0.032490694772219386,1,RED 2
434,-0.07875378155885204,0.2664506189742445,-0.1600868237634427,0.20651043224265037,0.057752564119022215,0,The Longest Yard
435,0.3287502296295355,-0.12493288436631933,-0.23750342866983185,-0.343877519227609,-0.1769568911463757,1,Alvin and the Chipmunks: Chipwrecked
436,0.31833678265855636,0.19395792324203132,0.3867461526828288,-0.12569255957091108,-0.14737020734777473,1,Grown Ups 2
437,-0.07795301497668927,-0.14970708547239342,0.16024197895620998,0.009728958143840727,0.08366145767181057,4,Get Smart
438,-0.14151070383247766,0.004151024339064557,0.5457146681672955,0.014004602181049486,-0.09872202638582683,4,Something's Gotta Give
439,-0.1563172171874363,-0.10341220348570568,-0.280370558543238,-0.018292740084507098,-0.02915278500330243,3,Shutter Island
440,0.7465947210395893,0.2731859780670727,-0.14390807324646387,-0.3608413879567154,-0.2995119577661238,1,Four Christmases
441,0.24822207465257473,0.6500226771625834,0.2559477599700504,0.17084209349276708,-0.20059413905768142,2,Robots
442,-0.4228371683308806,0.03757292708675797,0.306660435862719,-0.43496334241115026,0.07866007838016043,4,Face/Off
443,0.023763096229731606,-0.13062073947769876,-0.23805358392404136,-0.21238731452478854,-0.1284305033022951,3,Bedtime Stories
444,0.33127298493552626,-0.2506384497470213,-0.16841926201320112,-0.02633581903663096,0.2461565230732734,1,Road to Perdition
445,0.0917674062861299,-0.3288884198636681,-0.1393341413589384,-0.00927309014085631,0.1894346934701881,3,Just Go with It
446,0.08748830876870362,-0.01711664389477402,0.19944771512059956,-0.1640750376015796,-0.2366557963344066,4,Con Air
447,0.524149960145329,0.10351669329131052,-0.03621350926746174,-0.3440742445098271,-0.2631522645623282,1,Eagle Eye
448,-0.3141065720397114,-0.29867161739267106,-0.16947251002438452,-0.12923535454344726,-0.13205013027580886,3,Cold Mountain
449,0.42467959551702394,0.43226518158404625,0.4133844747156849,0.034282576874544335,-0.08805785697692459,2,The Book of Eli
450,0.036280704799147356,0.10672392034892891,0.11899130642155026,-0.08055410969864435,-0.23197673338702296,4,Flubber
451,-0.16268963809341097,-0.03271711839776992,0.08645492868375725,0.03941594345002519,-0.029296009822183222,4,The Haunting
452,-0.31078930977033864,-0.4730040452362651,-0.09283238172939282,0.04469319201073568,0.10050294069584315,3,Space Jam
453,-0.3153072046085041,0.015649658402952682,-0.3441800562162136,0.3103442166743863,0.1100225553965341,0,The Pink Panther
454,0.43741053156092846,0.4711309403526256,-0.2690935241201321,0.007900372368297437,0.0268863837859058,2,The Day the Earth Stood Still
